#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
32,Sat Jun 27 18:59:29 EDT 2026,0,0,TaggedRotatingLine, , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene TaggedRotatingLine , ,
33,Sat Jun 27 19:00:37 EDT 2026,1,1,RotatingLine,TaggedRotatingLine+ , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene , ,
34,Sat Jun 27 19:00:40 EDT 2026,1,0,LineXProperty,TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene , ,
35,Sat Jun 27 19:00:45 EDT 2026,1,0,LineXEditableProperty,TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene , ,
36,Sat Jun 27 19:00:47 EDT 2026,1,0,LineYProperty,TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene , ,
37,Sat Jun 27 19:00:48 EDT 2026,1,0,LineYEditableProperty,TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene , ,
38,Sat Jun 27 19:00:48 EDT 2026,1,0,LineRadiusEditableProperty,TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene , ,
39,Sat Jun 27 19:00:49 EDT 2026,1,0,LineRadiusProperty,TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene , ,
40,Sat Jun 27 19:00:50 EDT 2026,1,0,LineAngleEditableProperty,TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene , ,
41,Sat Jun 27 19:00:53 EDT 2026,1,0,LineMoveDefined,TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene , ,
42,Sat Jun 27 19:00:54 EDT 2026,1,0,LineRotateDefined,TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene , ,
43,Sat Jun 27 19:00:59 EDT 2026,1,0,RotatingLineZeroDegree,TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene , ,
44,Sat Jun 27 19:01:01 EDT 2026,1,0,RotatingLineFortyFiveDegree,TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene , ,
45,Sat Jun 27 19:02:03 EDT 2026,1,0,RotatingLine,TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene , ,
46,Sat Jun 27 19:18:21 EDT 2026,1,0,RotatingLine,TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene , ,
47,Sat Jun 27 19:18:40 EDT 2026,1,0,A1Main,TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene , ,
48,Sat Jun 27 19:18:43 EDT 2026,1,0,A1MainCallSleep,TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene , ,
